Toll Date,Detection Group,Vehicle Class,CRZ Entries
2025-03-12,West Side Highway at 60th St,4 - Buses,795
2025-03-12,West Side Highway at 60th St,5 - Motorcycles,104
2025-03-12,West Side Highway at 60th St,TLC Taxi/FHV,11559
2025-03-12,Williamsburg Bridge,"1 - Cars, Pickups and Vans",23486
2025-03-12,Williamsburg Bridge,2 - Single-Unit Trucks,2319
2025-03-12,Williamsburg Bridge,3 - Multi-Unit Trucks,110
2025-03-12,Williamsburg Bridge,4 - Buses,290
2025-03-12,Williamsburg Bridge,5 - Motorcycles,161
2025-03-12,Williamsburg Bridge,TLC Taxi/FHV,14386
2025-03-13,Brooklyn Bridge,"1 - Cars, Pickups and Vans",17238
2025-03-13,Brooklyn Bridge,2 - Single-Unit Trucks,209
2025-03-13,Brooklyn Bridge,3 - Multi-Unit Trucks,2
2025-03-13,Brooklyn Bridge,4 - Buses,90
2025-03-13,Brooklyn Bridge,5 - Motorcycles,91
2025-03-13,Brooklyn Bridge,TLC Taxi/FHV,12332
2025-03-13,East 60th St,"1 - Cars, Pickups and Vans",32435
2025-03-13,East 60th St,2 - Single-Unit Trucks,4170
2025-03-13,East 60th St,3 - Multi-Unit Trucks,208
2025-03-13,East 60th St,4 - Buses,2122
2025-03-13,East 60th St,5 - Motorcycles,730
2025-03-13,East 60th St,TLC Taxi/FHV,43347
2025-03-13,FDR Drive at 60th St,"1 - Cars, Pickups and Vans",32706
2025-03-13,FDR Drive at 60th St,2 - Single-Unit Trucks,359
2025-03-13,FDR Drive at 60th St,3 - Multi-Unit Trucks,1
2025-03-13,FDR Drive at 60th St,4 - Buses,622
2025-03-13,FDR Drive at 60th St,5 - Motorcycles,154
2025-03-13,FDR Drive at 60th St,TLC Taxi/FHV,19217
2025-03-13,Holland Tunnel,"1 - Cars, Pickups and Vans",28286
2025-03-13,Holland Tunnel,2 - Single-Unit Trucks,1760
2025-03-13,Holland Tunnel,3 - Multi-Unit Trucks,33
2025-03-13,Holland Tunnel,4 - Buses,157
2025-03-13,Holland Tunnel,5 - Motorcycles,30
2025-03-13,Holland Tunnel,TLC Taxi/FHV,11240
2025-03-13,Hugh L. Carey Tunnel,"1 - Cars, Pickups and Vans",15418
2025-03-13,Hugh L. Carey Tunnel,2 - Single-Unit Trucks,687
2025-03-13,Hugh L. Carey Tunnel,3 - Multi-Unit Trucks,15
2025-03-13,Hugh L. Carey Tunnel,4 - Buses,1457
2025-03-13,Hugh L. Carey Tunnel,5 - Motorcycles,56
2025-03-13,Hugh L. Carey Tunnel,TLC Taxi/FHV,5387
2025-03-13,Lincoln Tunnel,"1 - Cars, Pickups and Vans",32590
2025-03-13,Lincoln Tunnel,2 - Single-Unit Trucks,3977
2025-03-13,Lincoln Tunnel,3 - Multi-Unit Trucks,456
2025-03-13,Lincoln Tunnel,4 - Buses,1743
2025-03-13,Lincoln Tunnel,5 - Motorcycles,137
2025-03-13,Lincoln Tunnel,TLC Taxi/FHV,8239
2025-03-13,Manhattan Bridge,"1 - Cars, Pickups and Vans",16310
2025-03-13,Manhattan Bridge,2 - Single-Unit Trucks,2180
2025-03-13,Manhattan Bridge,3 - Multi-Unit Trucks,250
2025-03-13,Manhattan Bridge,4 - Buses,578
2025-03-13,Manhattan Bridge,5 - Motorcycles,139
2025-03-13,Manhattan Bridge,TLC Taxi/FHV,10470
2025-03-13,Queens Midtown Tunnel,"1 - Cars, Pickups and Vans",25085
2025-03-13,Queens Midtown Tunnel,2 - Single-Unit Trucks,2420
2025-03-13,Queens Midtown Tunnel,3 - Multi-Unit Trucks,65
2025-03-13,Queens Midtown Tunnel,4 - Buses,1292
2025-03-13,Queens Midtown Tunnel,5 - Motorcycles,60
2025-03-13,Queens Midtown Tunnel,TLC Taxi/FHV,18206
2025-03-13,Queensboro Bridge,"1 - Cars, Pickups and Vans",17760
2025-03-13,Queensboro Bridge,2 - Single-Unit Trucks,2671
2025-03-13,Queensboro Bridge,3 - Multi-Unit Trucks,212
2025-03-13,Queensboro Bridge,4 - Buses,445
2025-03-13,Queensboro Bridge,5 - Motorcycles,157
2025-03-13,Queensboro Bridge,TLC Taxi/FHV,19014
2025-03-13,West 60th St,"1 - Cars, Pickups and Vans",14049
2025-03-13,West 60th St,2 - Single-Unit Trucks,2487
2025-03-13,West 60th St,3 - Multi-Unit Trucks,143
2025-03-13,West 60th St,4 - Buses,1175
2025-03-13,West 60th St,5 - Motorcycles,415
2025-03-13,West 60th St,TLC Taxi/FHV,23212
2025-03-13,West Side Highway at 60th St,"1 - Cars, Pickups and Vans",36177
2025-03-13,West Side Highway at 60th St,2 - Single-Unit Trucks,290
2025-03-13,West Side Highway at 60th St,3 - Multi-Unit Trucks,2
2025-03-13,West Side Highway at 60th St,4 - Buses,736
2025-03-13,West Side Highway at 60th St,5 - Motorcycles,100
2025-03-13,West Side Highway at 60th St,TLC Taxi/FHV,12117
2025-03-13,Williamsburg Bridge,"1 - Cars, Pickups and Vans",23650
2025-03-13,Williamsburg Bridge,2 - Single-Unit Trucks,2239
2025-03-13,Williamsburg Bridge,3 - Multi-Unit Trucks,118
2025-03-13,Williamsburg Bridge,4 - Buses,270
2025-03-13,Williamsburg Bridge,5 - Motorcycles,128
2025-03-13,Williamsburg Bridge,TLC Taxi/FHV,15604
2025-03-14,Brooklyn Bridge,"1 - Cars, Pickups and Vans",17793
2025-03-14,Brooklyn Bridge,2 - Single-Unit Trucks,179
2025-03-14,Brooklyn Bridge,3 - Multi-Unit Trucks,2
2025-03-14,Brooklyn Bridge,4 - Buses,110
2025-03-14,Brooklyn Bridge,5 - Motorcycles,83
2025-03-14,Brooklyn Bridge,TLC Taxi/FHV,11596
2025-03-14,East 60th St,"1 - Cars, Pickups and Vans",32442
2025-03-14,East 60th St,2 - Single-Unit Trucks,4293
2025-03-14,East 60th St,3 - Multi-Unit Trucks,218
2025-03-14,East 60th St,4 - Buses,2121
2025-03-14,East 60th St,5 - Motorcycles,794
2025-03-14,East 60th St,TLC Taxi/FHV,41160
2025-03-14,FDR Drive at 60th St,"1 - Cars, Pickups and Vans",35743
2025-03-14,FDR Drive at 60th St,2 - Single-Unit Trucks,347
2025-03-14,FDR Drive at 60th St,3 - Multi-Unit Trucks,3
2025-03-14,FDR Drive at 60th St,4 - Buses,600
2025-03-14,FDR Drive at 60th St,5 - Motorcycles,190
2025-03-14,FDR Drive at 60th St,TLC Taxi/FHV,21351
2025-03-14,Holland Tunnel,"1 - Cars, Pickups and Vans",28891
2025-03-14,Holland Tunnel,2 - Single-Unit Trucks,1621
2025-03-14,Holland Tunnel,3 - Multi-Unit Trucks,32
2025-03-14,Holland Tunnel,4 - Buses,133
2025-03-14,Holland Tunnel,5 - Motorcycles,23
2025-03-14,Holland Tunnel,TLC Taxi/FHV,10976
2025-03-14,Hugh L. Carey Tunnel,"1 - Cars, Pickups and Vans",15047
2025-03-14,Hugh L. Carey Tunnel,2 - Single-Unit Trucks,665
2025-03-14,Hugh L. Carey Tunnel,3 - Multi-Unit Trucks,14
2025-03-14,Hugh L. Carey Tunnel,4 - Buses,1477
2025-03-14,Hugh L. Carey Tunnel,5 - Motorcycles,39
2025-03-14,Hugh L. Carey Tunnel,TLC Taxi/FHV,5139
2025-03-14,Lincoln Tunnel,"1 - Cars, Pickups and Vans",32238
2025-03-14,Lincoln Tunnel,2 - Single-Unit Trucks,3812
2025-03-14,Lincoln Tunnel,3 - Multi-Unit Trucks,420
2025-03-14,Lincoln Tunnel,4 - Buses,1800
2025-03-14,Lincoln Tunnel,5 - Motorcycles,95
2025-03-14,Lincoln Tunnel,TLC Taxi/FHV,7331
2025-03-14,Manhattan Bridge,"1 - Cars, Pickups and Vans",17659
2025-03-14,Manhattan Bridge,2 - Single-Unit Trucks,2112
2025-03-14,Manhattan Bridge,3 - Multi-Unit Trucks,225
2025-03-14,Manhattan Bridge,4 - Buses,542
2025-03-14,Manhattan Bridge,5 - Motorcycles,116
2025-03-14,Manhattan Bridge,TLC Taxi/FHV,10912
2025-03-14,Queens Midtown Tunnel,"1 - Cars, Pickups and Vans",25093
2025-03-14,Queens Midtown Tunnel,2 - Single-Unit Trucks,2385
2025-03-14,Queens Midtown Tunnel,3 - Multi-Unit Trucks,57
2025-03-14,Queens Midtown Tunnel,4 - Buses,1264
2025-03-14,Queens Midtown Tunnel,5 - Motorcycles,64
2025-03-14,Queens Midtown Tunnel,TLC Taxi/FHV,17590
2025-03-14,Queensboro Bridge,"1 - Cars, Pickups and Vans",17943
2025-03-14,Queensboro Bridge,2 - Single-Unit Trucks,2693
2025-03-14,Queensboro Bridge,3 - Multi-Unit Trucks,205
2025-03-14,Queensboro Bridge,4 - Buses,443
2025-03-14,Queensboro Bridge,5 - Motorcycles,167
2025-03-14,Queensboro Bridge,TLC Taxi/FHV,18155
2025-03-14,West 60th St,"1 - Cars, Pickups and Vans",13949
2025-03-14,West 60th St,2 - Single-Unit Trucks,2515
2025-03-14,West 60th St,3 - Multi-Unit Trucks,180
2025-03-14,West 60th St,4 - Buses,1160
2025-03-14,West 60th St,5 - Motorcycles,417
2025-03-14,West 60th St,TLC Taxi/FHV,21782
2025-03-14,West Side Highway at 60th St,"1 - Cars, Pickups and Vans",35112
2025-03-14,West Side Highway at 60th St,2 - Single-Unit Trucks,306
2025-03-14,West Side Highway at 60th St,3 - Multi-Unit Trucks,2
2025-03-14,West Side Highway at 60th St,4 - Buses,685
2025-03-14,West Side Highway at 60th St,5 - Motorcycles,99
2025-03-14,West Side Highway at 60th St,TLC Taxi/FHV,12072
2025-03-14,Williamsburg Bridge,"1 - Cars, Pickups and Vans",24317
2025-03-14,Williamsburg Bridge,2 - Single-Unit Trucks,2110
2025-03-14,Williamsburg Bridge,3 - Multi-Unit Trucks,96
2025-03-14,Williamsburg Bridge,4 - Buses,277
2025-03-14,Williamsburg Bridge,5 - Motorcycles,135
2025-03-14,Williamsburg Bridge,TLC Taxi/FHV,15970
2025-03-15,Brooklyn Bridge,"1 - Cars, Pickups and Vans",16894
2025-03-15,Brooklyn Bridge,2 - Single-Unit Trucks,111
2025-03-15,Brooklyn Bridge,3 - Multi-Unit Trucks,2
2025-03-15,Brooklyn Bridge,4 - Buses,9
2025-03-15,Brooklyn Bridge,5 - Motorcycles,52
2025-03-15,Brooklyn Bridge,TLC Taxi/FHV,11938
2025-03-15,East 60th St,"1 - Cars, Pickups and Vans",29980
2025-03-15,East 60th St,2 - Single-Unit Trucks,1752
2025-03-15,East 60th St,3 - Multi-Unit Trucks,157
2025-03-15,East 60th St,4 - Buses,1308
2025-03-15,East 60th St,5 - Motorcycles,701
2025-03-15,East 60th St,TLC Taxi/FHV,41632
2025-03-15,FDR Drive at 60th St,"1 - Cars, Pickups and Vans",33949
2025-03-15,FDR Drive at 60th St,2 - Single-Unit Trucks,233
2025-03-15,FDR Drive at 60th St,3 - Multi-Unit Trucks,2
2025-03-15,FDR Drive at 60th St,4 - Buses,65
2025-03-15,FDR Drive at 60th St,5 - Motorcycles,140
2025-03-15,FDR Drive at 60th St,TLC Taxi/FHV,20835
2025-03-15,Holland Tunnel,"1 - Cars, Pickups and Vans",31779
2025-03-15,Holland Tunnel,2 - Single-Unit Trucks,729
2025-03-15,Holland Tunnel,3 - Multi-Unit Trucks,27
2025-03-15,Holland Tunnel,4 - Buses,99
2025-03-15,Holland Tunnel,5 - Motorcycles,25
2025-03-15,Holland Tunnel,TLC Taxi/FHV,12152
2025-03-15,Hugh L. Carey Tunnel,"1 - Cars, Pickups and Vans",14242
2025-03-15,Hugh L. Carey Tunnel,2 - Single-Unit Trucks,218
2025-03-15,Hugh L. Carey Tunnel,3 - Multi-Unit Trucks,7
2025-03-15,Hugh L. Carey Tunnel,4 - Buses,413
2025-03-15,Hugh L. Carey Tunnel,5 - Motorcycles,23
2025-03-15,Hugh L. Carey Tunnel,TLC Taxi/FHV,5304
2025-03-15,Lincoln Tunnel,"1 - Cars, Pickups and Vans",35108
2025-03-15,Lincoln Tunnel,2 - Single-Unit Trucks,1479
2025-03-15,Lincoln Tunnel,3 - Multi-Unit Trucks,214
2025-03-15,Lincoln Tunnel,4 - Buses,1085
2025-03-15,Lincoln Tunnel,5 - Motorcycles,101
2025-03-15,Lincoln Tunnel,TLC Taxi/FHV,8126
2025-03-15,Manhattan Bridge,"1 - Cars, Pickups and Vans",18053
2025-03-15,Manhattan Bridge,2 - Single-Unit Trucks,866
2025-03-15,Manhattan Bridge,3 - Multi-Unit Trucks,134
2025-03-15,Manhattan Bridge,4 - Buses,196
2025-03-15,Manhattan Bridge,5 - Motorcycles,104
2025-03-15,Manhattan Bridge,TLC Taxi/FHV,12595
2025-03-15,Queens Midtown Tunnel,"1 - Cars, Pickups and Vans",25281
2025-03-15,Queens Midtown Tunnel,2 - Single-Unit Trucks,708
2025-03-15,Queens Midtown Tunnel,3 - Multi-Unit Trucks,28
2025-03-15,Queens Midtown Tunnel,4 - Buses,387
2025-03-15,Queens Midtown Tunnel,5 - Motorcycles,39
2025-03-15,Queens Midtown Tunnel,TLC Taxi/FHV,17540
2025-03-15,Queensboro Bridge,"1 - Cars, Pickups and Vans",16652
2025-03-15,Queensboro Bridge,2 - Single-Unit Trucks,960
2025-03-15,Queensboro Bridge,3 - Multi-Unit Trucks,93
2025-03-15,Queensboro Bridge,4 - Buses,299
2025-03-15,Queensboro Bridge,5 - Motorcycles,146
2025-03-15,Queensboro Bridge,TLC Taxi/FHV,16729
2025-03-15,West 60th St,"1 - Cars, Pickups and Vans",12281
2025-03-15,West 60th St,2 - Single-Unit Trucks,980
2025-03-15,West 60th St,3 - Multi-Unit Trucks,90
2025-03-15,West 60th St,4 - Buses,800
2025-03-15,West 60th St,5 - Motorcycles,377
2025-03-15,West 60th St,TLC Taxi/FHV,21771
2025-03-15,West Side Highway at 60th St,"1 - Cars, Pickups and Vans",32710
2025-03-15,West Side Highway at 60th St,2 - Single-Unit Trucks,152
2025-03-15,West Side Highway at 60th St,3 - Multi-Unit Trucks,8
2025-03-15,West Side Highway at 60th St,4 - Buses,176
2025-03-15,West Side Highway at 60th St,5 - Motorcycles,74
2025-03-15,West Side Highway at 60th St,TLC Taxi/FHV,12147
2025-03-15,Williamsburg Bridge,"1 - Cars, Pickups and Vans",23391
2025-03-15,Williamsburg Bridge,2 - Single-Unit Trucks,850
2025-03-15,Williamsburg Bridge,3 - Multi-Unit Trucks,49
2025-03-15,Williamsburg Bridge,4 - Buses,118
2025-03-15,Williamsburg Bridge,5 - Motorcycles,91
2025-03-15,Williamsburg Bridge,TLC Taxi/FHV,18312
2025-03-16,Brooklyn Bridge,"1 - Cars, Pickups and Vans",10493
2025-03-16,Brooklyn Bridge,2 - Single-Unit Trucks,67
2025-03-16,Brooklyn Bridge,3 - Multi-Unit Trucks,4
2025-03-16,Brooklyn Bridge,4 - Buses,12
2025-03-16,Brooklyn Bridge,5 - Motorcycles,46
2025-03-16,Brooklyn Bridge,TLC Taxi/FHV,7835
2025-03-16,East 60th St,"1 - Cars, Pickups and Vans",26416
2025-03-16,East 60th St,2 - Single-Unit Trucks,857
2025-03-16,East 60th St,3 - Multi-Unit Trucks,77
2025-03-16,East 60th St,4 - Buses,785
2025-03-16,East 60th St,5 - Motorcycles,649
2025-03-16,East 60th St,TLC Taxi/FHV,36140
2025-03-16,FDR Drive at 60th St,"1 - Cars, Pickups and Vans",31448
2025-03-16,FDR Drive at 60th St,2 - Single-Unit Trucks,201
2025-03-16,FDR Drive at 60th St,3 - Multi-Unit Trucks,5
2025-03-16,FDR Drive at 60th St,4 - Buses,71
2025-03-16,FDR Drive at 60th St,5 - Motorcycles,110
2025-03-16,FDR Drive at 60th St,TLC Taxi/FHV,18681
2025-03-16,Holland Tunnel,"1 - Cars, Pickups and Vans",28755
2025-03-16,Holland Tunnel,2 - Single-Unit Trucks,386
2025-03-16,Holland Tunnel,3 - Multi-Unit Trucks,24
2025-03-16,Holland Tunnel,4 - Buses,88
2025-03-16,Holland Tunnel,5 - Motorcycles,19
2025-03-16,Holland Tunnel,TLC Taxi/FHV,11595
2025-03-16,Hugh L. Carey Tunnel,"1 - Cars, Pickups and Vans",12972
2025-03-16,Hugh L. Carey Tunnel,2 - Single-Unit Trucks,147
2025-03-16,Hugh L. Carey Tunnel,3 - Multi-Unit Trucks,5
2025-03-16,Hugh L. Carey Tunnel,4 - Buses,289
2025-03-16,Hugh L. Carey Tunnel,5 - Motorcycles,20
2025-03-16,Hugh L. Carey Tunnel,TLC Taxi/FHV,4624
2025-03-16,Lincoln Tunnel,"1 - Cars, Pickups and Vans",32690
2025-03-16,Lincoln Tunnel,2 - Single-Unit Trucks,869
2025-03-16,Lincoln Tunnel,3 - Multi-Unit Trucks,129
2025-03-16,Lincoln Tunnel,4 - Buses,965
2025-03-16,Lincoln Tunnel,5 - Motorcycles,72
2025-03-16,Lincoln Tunnel,TLC Taxi/FHV,7578
2025-03-16,Manhattan Bridge,"1 - Cars, Pickups and Vans",17535
2025-03-16,Manhattan Bridge,2 - Single-Unit Trucks,385
2025-03-16,Manhattan Bridge,3 - Multi-Unit Trucks,59
2025-03-16,Manhattan Bridge,4 - Buses,184
2025-03-16,Manhattan Bridge,5 - Motorcycles,81
2025-03-16,Manhattan Bridge,TLC Taxi/FHV,10503
2025-03-16,Queens Midtown Tunnel,"1 - Cars, Pickups and Vans",19792
2025-03-16,Queens Midtown Tunnel,2 - Single-Unit Trucks,374
2025-03-16,Queens Midtown Tunnel,3 - Multi-Unit Trucks,12
2025-03-16,Queens Midtown Tunnel,4 - Buses,372
2025-03-16,Queens Midtown Tunnel,5 - Motorcycles,28
2025-03-16,Queens Midtown Tunnel,TLC Taxi/FHV,17598
2025-03-16,Queensboro Bridge,"1 - Cars, Pickups and Vans",14366
2025-03-16,Queensboro Bridge,2 - Single-Unit Trucks,520
2025-03-16,Queensboro Bridge,3 - Multi-Unit Trucks,38
2025-03-16,Queensboro Bridge,4 - Buses,265
2025-03-16,Queensboro Bridge,5 - Motorcycles,95
2025-03-16,Queensboro Bridge,TLC Taxi/FHV,14830
2025-03-16,West 60th St,"1 - Cars, Pickups and Vans",12756
2025-03-16,West 60th St,2 - Single-Unit Trucks,679
2025-03-16,West 60th St,3 - Multi-Unit Trucks,77
2025-03-16,West 60th St,4 - Buses,1094
2025-03-16,West 60th St,5 - Motorcycles,357
2025-03-16,West 60th St,TLC Taxi/FHV,17564
2025-03-16,West Side Highway at 60th St,"1 - Cars, Pickups and Vans",25524
2025-03-16,West Side Highway at 60th St,2 - Single-Unit Trucks,97
2025-03-16,West Side Highway at 60th St,3 - Multi-Unit Trucks,8
2025-03-16,West Side Highway at 60th St,4 - Buses,158
2025-03-16,West Side Highway at 60th St,5 - Motorcycles,48
2025-03-16,West Side Highway at 60th St,TLC Taxi/FHV,9557
2025-03-16,Williamsburg Bridge,"1 - Cars, Pickups and Vans",24815
2025-03-16,Williamsburg Bridge,2 - Single-Unit Trucks,397
2025-03-16,Williamsburg Bridge,3 - Multi-Unit Trucks,50
2025-03-16,Williamsburg Bridge,4 - Buses,138
2025-03-16,Williamsburg Bridge,5 - Motorcycles,62
2025-03-16,Williamsburg Bridge,TLC Taxi/FHV,18160
2025-03-17,Brooklyn Bridge,"1 - Cars, Pickups and Vans",15966
2025-03-17,Brooklyn Bridge,2 - Single-Unit Trucks,166
2025-03-17,Brooklyn Bridge,3 - Multi-Unit Trucks,3
2025-03-17,Brooklyn Bridge,4 - Buses,90
2025-03-17,Brooklyn Bridge,5 - Motorcycles,46
2025-03-17,Brooklyn Bridge,TLC Taxi/FHV,10246
2025-03-17,East 60th St,"1 - Cars, Pickups and Vans",27149
2025-03-17,East 60th St,2 - Single-Unit Trucks,3765
2025-03-17,East 60th St,3 - Multi-Unit Trucks,209
2025-03-17,East 60th St,4 - Buses,1990
2025-03-17,East 60th St,5 - Motorcycles,499
2025-03-17,East 60th St,TLC Taxi/FHV,32244
2025-03-17,FDR Drive at 60th St,"1 - Cars, Pickups and Vans",32612
2025-03-17,FDR Drive at 60th St,2 - Single-Unit Trucks,356
2025-03-17,FDR Drive at 60th St,3 - Multi-Unit Trucks,1
2025-03-17,FDR Drive at 60th St,4 - Buses,561
2025-03-17,FDR Drive at 60th St,5 - Motorcycles,105
2025-03-17,FDR Drive at 60th St,TLC Taxi/FHV,18643
2025-03-17,Holland Tunnel,"1 - Cars, Pickups and Vans",27122
2025-03-17,Holland Tunnel,2 - Single-Unit Trucks,1632
2025-03-17,Holland Tunnel,3 - Multi-Unit Trucks,41
2025-03-17,Holland Tunnel,4 - Buses,150
2025-03-17,Holland Tunnel,5 - Motorcycles,20
2025-03-17,Holland Tunnel,TLC Taxi/FHV,9027
2025-03-17,Hugh L. Carey Tunnel,"1 - Cars, Pickups and Vans",14338
2025-03-17,Hugh L. Carey Tunnel,2 - Single-Unit Trucks,570
2025-03-17,Hugh L. Carey Tunnel,3 - Multi-Unit Trucks,20
2025-03-17,Hugh L. Carey Tunnel,4 - Buses,1476
2025-03-17,Hugh L. Carey Tunnel,5 - Motorcycles,18
2025-03-17,Hugh L. Carey Tunnel,TLC Taxi/FHV,4577
2025-03-17,Lincoln Tunnel,"1 - Cars, Pickups and Vans",30096
2025-03-17,Lincoln Tunnel,2 - Single-Unit Trucks,3506
2025-03-17,Lincoln Tunnel,3 - Multi-Unit Trucks,394
2025-03-17,Lincoln Tunnel,4 - Buses,1949
2025-03-17,Lincoln Tunnel,5 - Motorcycles,79
2025-03-17,Lincoln Tunnel,TLC Taxi/FHV,6580
2025-03-17,Manhattan Bridge,"1 - Cars, Pickups and Vans",15291
2025-03-17,Manhattan Bridge,2 - Single-Unit Trucks,2063
2025-03-17,Manhattan Bridge,3 - Multi-Unit Trucks,236
2025-03-17,Manhattan Bridge,4 - Buses,504
2025-03-17,Manhattan Bridge,5 - Motorcycles,64
2025-03-17,Manhattan Bridge,TLC Taxi/FHV,7794
2025-03-17,Queens Midtown Tunnel,"1 - Cars, Pickups and Vans",21710
2025-03-17,Queens Midtown Tunnel,2 - Single-Unit Trucks,2092
2025-03-17,Queens Midtown Tunnel,3 - Multi-Unit Trucks,47
2025-03-17,Queens Midtown Tunnel,4 - Buses,1297
2025-03-17,Queens Midtown Tunnel,5 - Motorcycles,21
2025-03-17,Queens Midtown Tunnel,TLC Taxi/FHV,20356
2025-03-17,Queensboro Bridge,"1 - Cars, Pickups and Vans",15161
2025-03-17,Queensboro Bridge,2 - Single-Unit Trucks,2163
2025-03-17,Queensboro Bridge,3 - Multi-Unit Trucks,194
2025-03-17,Queensboro Bridge,4 - Buses,395
2025-03-17,Queensboro Bridge,5 - Motorcycles,97
2025-03-17,Queensboro Bridge,TLC Taxi/FHV,13926
2025-03-17,West 60th St,"1 - Cars, Pickups and Vans",12750
2025-03-17,West 60th St,2 - Single-Unit Trucks,2397
2025-03-17,West 60th St,3 - Multi-Unit Trucks,183
2025-03-17,West 60th St,4 - Buses,1128
2025-03-17,West 60th St,5 - Motorcycles,306
2025-03-17,West 60th St,TLC Taxi/FHV,20232
2025-03-17,West Side Highway at 60th St,"1 - Cars, Pickups and Vans",29870
2025-03-17,West Side Highway at 60th St,2 - Single-Unit Trucks,287
2025-03-17,West Side Highway at 60th St,3 - Multi-Unit Trucks,4
2025-03-17,West Side Highway at 60th St,4 - Buses,619
2025-03-17,West Side Highway at 60th St,5 - Motorcycles,53
2025-03-17,West Side Highway at 60th St,TLC Taxi/FHV,10190
2025-03-17,Williamsburg Bridge,"1 - Cars, Pickups and Vans",23003
2025-03-17,Williamsburg Bridge,2 - Single-Unit Trucks,2098
2025-03-17,Williamsburg Bridge,3 - Multi-Unit Trucks,112
2025-03-17,Williamsburg Bridge,4 - Buses,262
2025-03-17,Williamsburg Bridge,5 - Motorcycles,61
2025-03-17,Williamsburg Bridge,TLC Taxi/FHV,13381
2025-03-18,Brooklyn Bridge,"1 - Cars, Pickups and Vans",16757
2025-03-18,Brooklyn Bridge,2 - Single-Unit Trucks,200
2025-03-18,Brooklyn Bridge,3 - Multi-Unit Trucks,1
2025-03-18,Brooklyn Bridge,4 - Buses,90
2025-03-18,Brooklyn Bridge,5 - Motorcycles,107
2025-03-18,Brooklyn Bridge,TLC Taxi/FHV,11549
2025-03-18,East 60th St,"1 - Cars, Pickups and Vans",30439
2025-03-18,East 60th St,2 - Single-Unit Trucks,4257
2025-03-18,East 60th St,3 - Multi-Unit Trucks,229
2025-03-18,East 60th St,4 - Buses,2030
2025-03-18,East 60th St,5 - Motorcycles,704
2025-03-18,East 60th St,TLC Taxi/FHV,40790
2025-03-18,FDR Drive at 60th St,"1 - Cars, Pickups and Vans",35056
2025-03-18,FDR Drive at 60th St,2 - Single-Unit Trucks,393
2025-03-18,FDR Drive at 60th St,3 - Multi-Unit Trucks,4
2025-03-18,FDR Drive at 60th St,4 - Buses,583
2025-03-18,FDR Drive at 60th St,5 - Motorcycles,209
2025-03-18,FDR Drive at 60th St,TLC Taxi/FHV,18444
2025-03-18,Holland Tunnel,"1 - Cars, Pickups and Vans",28765
2025-03-18,Holland Tunnel,2 - Single-Unit Trucks,1850
2025-03-18,Holland Tunnel,3 - Multi-Unit Trucks,50
2025-03-18,Holland Tunnel,4 - Buses,150
2025-03-18,Holland Tunnel,5 - Motorcycles,22
2025-03-18,Holland Tunnel,TLC Taxi/FHV,8943
2025-03-18,Hugh L. Carey Tunnel,"1 - Cars, Pickups and Vans",15845
2025-03-18,Hugh L. Carey Tunnel,2 - Single-Unit Trucks,761
2025-03-18,Hugh L. Carey Tunnel,3 - Multi-Unit Trucks,29
2025-03-18,Hugh L. Carey Tunnel,4 - Buses,1474
2025-03-18,Hugh L. Carey Tunnel,5 - Motorcycles,53
2025-03-18,Hugh L. Carey Tunnel,TLC Taxi/FHV,4571
2025-03-18,Lincoln Tunnel,"1 - Cars, Pickups and Vans",32045
2025-03-18,Lincoln Tunnel,2 - Single-Unit Trucks,3875
2025-03-18,Lincoln Tunnel,3 - Multi-Unit Trucks,449
2025-03-18,Lincoln Tunnel,4 - Buses,1802
2025-03-18,Lincoln Tunnel,5 - Motorcycles,126
2025-03-18,Lincoln Tunnel,TLC Taxi/FHV,6881
2025-03-18,Manhattan Bridge,"1 - Cars, Pickups and Vans",16189
2025-03-18,Manhattan Bridge,2 - Single-Unit Trucks,2235
2025-03-18,Manhattan Bridge,3 - Multi-Unit Trucks,251
2025-03-18,Manhattan Bridge,4 - Buses,553
2025-03-18,Manhattan Bridge,5 - Motorcycles,132
2025-03-18,Manhattan Bridge,TLC Taxi/FHV,9124
2025-03-18,Queens Midtown Tunnel,"1 - Cars, Pickups and Vans",23514
2025-03-18,Queens Midtown Tunnel,2 - Single-Unit Trucks,2320
2025-03-18,Queens Midtown Tunnel,3 - Multi-Unit Trucks,58
2025-03-18,Queens Midtown Tunnel,4 - Buses,1289
2025-03-18,Queens Midtown Tunnel,5 - Motorcycles,57
2025-03-18,Queens Midtown Tunnel,TLC Taxi/FHV,16611
2025-03-18,Queensboro Bridge,"1 - Cars, Pickups and Vans",17354
2025-03-18,Queensboro Bridge,2 - Single-Unit Trucks,2642
2025-03-18,Queensboro Bridge,3 - Multi-Unit Trucks,214
2025-03-18,Queensboro Bridge,4 - Buses,409
2025-03-18,Queensboro Bridge,5 - Motorcycles,168
2025-03-18,Queensboro Bridge,TLC Taxi/FHV,16723
2025-03-18,West 60th St,"1 - Cars, Pickups and Vans",12622
2025-03-18,West 60th St,2 - Single-Unit Trucks,2494
